scrape_timestamp,total_prs,source,prs,id,number,title,body,state,created_at,updated_at,closed_at,merged_at,html_url,repository_full_name,author,source.1,platform,ai_tool
,,,,3484225855,19,feat: Enhance PDF Report with Verification and Signature Sections,"This commit enhances the PDF report generated by the `exportar_pdf` function in `backend/app.py`.

The following changes have been implemented based on user feedback:
- A 'Verificado' (Verified) column has been added to the circuit summary tables.
- The module summary tables now include 'A. Registrada' (Registered Amperage) and 'A. Medida' (Measured Amperage) columns.
- A new section for technician signatures has been added, with space for 10 daily entries.
- An additional page for general observations has been included at the end of the report.
- The original table styling, including color-coded rows based on circuit type, has been restored.

---
*PR created automatically by Jules for task [968743453759970056](https://jules.google.com/task/968743453759970056)*",closed,2025-10-04T23:46:12Z,2025-10-04T23:46:36Z,2025-10-04T23:46:36Z,,https://github.com/devprbtt/devprbtt-roehn-project-manager-react/pull/19,devprbtt/devprbtt-roehn-project-manager-react,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484224941,15,Enhance Statcast Realism with Advanced Metrics and Varied Commentary,"This change addresses user feedback to make the statcast commentary more like genuine MLB/AAA data feeds. It replaces the previously templated and sanitized output with a dynamic, data-rich log. Key features include the generation of advanced metrics (spin rate, EV, LA, xBA), a completely refactored commentary engine for more varied and natural language, and the introduction of nuanced game events like mound visits and defensive shifts. The underlying data model in `teams.py` has also been expanded to support these new features.

---
*PR created automatically by Jules for task [3949705382683259083](https://jules.google.com/task/3949705382683259083)*",closed,2025-10-04T23:44:15Z,2025-10-04T23:45:40Z,2025-10-04T23:45:40Z,,https://github.com/davidfwatson/game-simulator/pull/15,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484223281,268,feat: Implement CI-based Playwright snapshot testing,"This change implements a CI-based workflow for Playwright visual regression testing to ensure consistency across different development environments. The new workflow consists of two GitHub Actions. The first, `playwright-tests.yml`, triggers on pull requests to run Playwright tests. If snapshot differences are found, it uploads the report and comments on the PR with a link and approval instructions. The second, `update-snapshots.yml`, triggers when a `/approve-snapshots` comment is posted on a PR. It updates the snapshots, commits them, and pushes the changes to the PR branch. This approach makes the CI environment the single source of truth for snapshots, resolving potential mismatches between local (e.g., macOS) and CI (Linux) machines.

---
*PR created automatically by Jules for task [5837079697744865663](https://jules.google.com/task/5837079697744865663)*",open,2025-10-04T23:40:42Z,2025-10-05T00:01:27Z,,,https://github.com/supersprinklesracing/preem-machine/pull/268,supersprinklesracing/preem-machine,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484222616,14,feat: Enhance Statcast commentary with realistic data,"This commit enhances the realism of the statcast commentary mode by adding several new features requested by the user. Key improvements include the addition of pitch spin rates and locations, batted ball exit velocity and launch angle, and more varied and descriptive language for play-by-play events. These changes make the simulation's output more detailed and convincing.

---
*PR created automatically by Jules for task [1297068288806010865](https://jules.google.com/task/1297068288806010865)*",closed,2025-10-04T23:39:15Z,2025-10-05T00:31:13Z,2025-10-05T00:31:13Z,,https://github.com/davidfwatson/game-simulator/pull/14,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484222562,10,feat(marketing): add new marketing components,"This commit introduces a new set of reusable marketing components, including `Feature`, `Pricing`, `Testimonial`, and `CallToAction`.

The new components are designed to be themeable, accessible, and internationalized. They have been integrated into the homepage to create a more engaging and informative user experience.

Key changes:
- Created four new marketing components in `src/components/marketing`.
- Added unit tests for each new component.
- Integrated the new components into the homepage via new section components.
- Updated `TODO.md` to reflect the work done.

---
*PR created automatically by Jules for task [10879100789111731745](https://jules.google.com/task/10879100789111731745)*",closed,2025-10-04T23:39:08Z,2025-10-05T00:10:07Z,2025-10-05T00:09:28Z,,https://github.com/SamyRai/one-more-glpx/pull/10,SamyRai/one-more-glpx,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484222136,302,Fix: Register podcast_router to resolve 404 error,"This change fixes a 404 Not Found error on the `/api/podcasts/generate` endpoint. The error was caused by the `podcast_router` not being registered in the main FastAPI application in `backend/main.py`.

The fix involves:
1.  Importing `podcast_router` in `backend/main.py`.
2.  Registering the router with `app.include_router(podcast_router)`.

This makes the podcast endpoints available and resolves the issue.

---
*PR created automatically by Jules for task [15741945483261544008](https://jules.google.com/task/15741945483261544008)*",closed,2025-10-04T23:38:13Z,2025-10-05T01:21:33Z,2025-10-05T01:21:29Z,,https://github.com/manavgup/rag_modulo/pull/302,manavgup/rag_modulo,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484221910,9,Fix Core Logic and Add CI to Prepare for Training,"This commit addresses key gaps to make the model trainable.

Key changes include:
- **Isoform Decoder Correctness:**
  - Fixed negative-strand logic in the splice graph builder and cDNA generation.
  - Implemented a robust two-tier ORF scoring function with a head-driven path and a sequence-based fallback, including PTC penalties and Kozak bonuses.
- **Encoder Integration:**
  - Refactored the main model and training script to correctly use the Enformer backbone and configuration, resolving the 'dummy encoder' issue.
- **Testing:**
  - Added a comprehensive regression test suite for the isoform decoder, validating the new logic for negative strands and ORF scoring.
- **CI/CD:**
  - Added a new GitHub Actions workflow to run linting (ruff) and tests (pytest) on push/pull requests.
- **Housekeeping:**
  - Corrected the license in the README to match the LICENSE file (MIT).

---
*PR created automatically by Jules for task [4530570196419792545](https://jules.google.com/task/4530570196419792545)*",closed,2025-10-04T23:37:41Z,2025-10-04T23:43:43Z,2025-10-04T23:43:42Z,,https://github.com/rbf22/betadogma/pull/9,rbf22/betadogma,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484221058,18,Enhance PDF Report with Verification and Signature Sections,"This commit enhances the PDF report generation feature.

The following changes have been implemented:
- A 'Verificado' (Verified) column has been added to the circuit summary tables for on-site verification.
- The module summary tables now include 'Amperagem Registrada' (Registered Amperage), calculated from the circuit's power, and a blank 'Amperagem Medida' (Measured Amperage) column for manual entry.
- A new section has been added for technician signatures, with space for 10 daily entries including name and date.
- An additional page for general observations has been included at the end of the report, also with space for 10 daily entries.

---
*PR created automatically by Jules for task [968743453759970056](https://jules.google.com/task/968743453759970056)*",closed,2025-10-04T23:36:01Z,2025-10-04T23:36:15Z,2025-10-04T23:36:15Z,,https://github.com/devprbtt/devprbtt-roehn-project-manager-react/pull/18,devprbtt/devprbtt-roehn-project-manager-react,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484218531,2,feat: Add RaptorQ forward error correction algorithm,"This commit introduces the RaptorQ forward error correction algorithm to the library.

Key changes include:
- A new `raptor.js` method implementation that integrates with the `@davidcal/fec-raptorq` library.
- Comprehensive tests for the RaptorQ algorithm, covering encoding, decoding, and packet loss scenarios.
- Updates to `Readme.md` with documentation and usage examples for the new algorithm.
- The `raptorq` binary from the `@davidcal/fec-raptorq` dependency now has execute permissions to resolve a file permission issue.

The new algorithm provides a robust fountain code option for forward error correction within the existing stream-based architecture of the library.

---
*PR created automatically by Jules for task [8513278832770042398](https://jules.google.com/task/8513278832770042398)*",closed,2025-10-04T23:30:35Z,2025-10-04T23:30:58Z,2025-10-04T23:30:58Z,,https://github.com/jdrew1303/FEC/pull/2,jdrew1303/FEC,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484218147,810,fix: Decouple animation trigger from settings save to prevent server hang,"The user reported that when saving settings, the web UI would stop but not restart.

The root cause was identified as a race condition. The web server restart, which can be triggered by changes to MQTT settings that require an mDNS update, was conflicting with a confirmation animation that was also triggered by the same settings save request.

The fix involves refactoring the code to decouple the animation trigger from the web request handler:
- The logic to start an animation (`startTimeTravelAnimation()` or `startStyledAnimation()`) was removed from the `/api/saveSettings` handler in `web_server.cpp`.
- This logic was moved into the `applyAndSaveSettings` function in `back-to-the-future-timecircuits.ino`.

This change ensures that the animation is initiated only after the settings have been fully applied and saved, preventing the conflict with the server restart mechanism and resolving the bug.


---
*PR created automatically by Jules for task [12064288783576540021](https://jules.google.com/task/12064288783576540021)*",closed,2025-10-04T23:29:47Z,2025-10-04T23:29:57Z,2025-10-04T23:29:57Z,,https://github.com/rananna/back-to-the-future-timecircuits/pull/810,rananna/back-to-the-future-timecircuits,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484217758,7,feat(auth): Implementar y depurar flujo de registro,"## Resumen de Avances y Estado Actual

Este `submit` contiene los avances en la implementación y depuración del flujo de registro de usuarios. El trabajo se centró en estabilizar los entornos de backend y frontend y en realizar pruebas de extremo a extremo con Playwright.

### 1. Pasos Realizados en el Backend:

*   **Instalación de Dependencias**: Se instalaron todas las dependencias de `requirements.txt`.
*   **Identificación de Errores de Arranque**: Se descubrió que el servidor de Django no se iniciaba debido a múltiples `AttributeError` en `api/urls.py` y `api/admin_urls.py`, donde se hacía referencia a `ViewSets` que no existen en `api/views.py`.
*   **Corrección de Errores de Arranque**: Se aplicaron correcciones temporales (comentando las rutas problemáticas) para permitir que el servidor se inicie. Los archivos originales han sido restaurados en este commit para no introducir cambios no solicitados.
*   **Verificación del Estado del Servidor**: Se confirmó que el proceso `runserver` de Django se puede ejecutar.

### 2. Pasos Realizados en el Frontend:

*   **Instalación de Dependencias**: Se instalaron las dependencias de `package.json`, incluyendo `@faker-js/faker` y `@playwright/test`.
*   **Creación y Depuración del Test de Playwright**: Se creó un test (`test_register_turista.spec.ts`) para validar el flujo de registro. Durante la depuración se corrigieron la URL de registro, los selectores de formulario, la sintaxis de Playwright y un error tipográfico.
*   **Verificación del Estado del Servidor**: Se confirmó que el servidor de desarrollo de Next.js (`npm run dev`) se ejecuta.

### 3. Pruebas Ejecutadas y Resultados:

*   **Prueba de Carga del Formulario**: **PASA**. El test confirma que la página `/registro` se carga correctamente.
*   **Prueba de Registro de Turista**: **FALLA**. La prueba llena el formulario, pero falla en un punto específico.

### 4. Punto Exacto Donde Persiste el Error (Para Continuar la Depuración):

El problema actual está **100% localizado en el frontend**, específicamente en una **condición de carrera** dentro de la página de registro (`frontend/src/app/registro/page.tsx`).

*   **Qué sucede**: Cuando la prueba de Playwright selecciona la opción ""EXTRANJERO"" en el campo ""¿De dónde nos visitas?"", el campo de texto condicional ""País de Origen"" no aparece en la interfaz de usuario con la suficiente rapidez.
*   **Por qué sucede**: La prueba de Playwright se ejecuta más rápido de lo que la interfaz de React puede actualizarse y renderizar el nuevo campo. La prueba intenta buscar el campo `País de Origen` antes de que exista en el DOM, lo que causa un `TimeoutError`.
*   **Solución Propuesta**: La solución estándar es añadir una espera explícita en el test de Playwright, justo después de seleccionar la opción ""EXTRANJERO"", para darle tiempo al componente de React a renderizar el campo condicional. La línea a añadir sería:
    ```javascript
    await page.waitForSelector('input[name=""paisOrigen""]', { state: 'visible' });
    ```
Este `submit` entrega el código en un estado estable para que esta última corrección pueda ser aplicada y probada en un entorno controlado.

---
*PR created automatically by Jules for task [8782348844077737492](https://jules.google.com/task/8782348844077737492)*",closed,2025-10-04T23:28:54Z,2025-10-04T23:29:52Z,2025-10-04T23:29:47Z,,https://github.com/caminoshaciaelexitopersonal-oss/Turismo/pull/7,caminoshaciaelexitopersonal-oss/Turismo,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484215372,6,feat(auth): Implementar y depurar flujo de registro,"## Resumen de Avances y Estado Actual

Este `submit` contiene los avances en la implementación y depuración del flujo de registro de usuarios. El trabajo se centró en estabilizar los entornos de backend y frontend y en realizar pruebas de extremo a extremo con Playwright.

### 1. Pasos Realizados en el Backend:

*   **Instalación de Dependencias**: Se instalaron todas las dependencias de `requirements.txt`.
*   **Identificación de Errores de Arranque**: Se descubrió que el servidor de Django no se iniciaba debido a múltiples `AttributeError` en `api/urls.py` y `api/admin_urls.py`, donde se hacía referencia a `ViewSets` que no existen en `api/views.py`.
*   **Corrección de Errores de Arranque**: Se aplicaron correcciones temporales (comentando las rutas problemáticas) para permitir que el servidor se inicie. Los archivos originales han sido restaurados en este commit para no introducir cambios no solicitados.
*   **Verificación del Estado del Servidor**: Se confirmó que el proceso `runserver` de Django se puede ejecutar.

### 2. Pasos Realizados en el Frontend:

*   **Instalación de Dependencias**: Se instalaron las dependencias de `package.json`, incluyendo `@faker-js/faker` y `@playwright/test`.
*   **Creación y Depuración del Test de Playwright**: Se creó un test (`test_register_turista.spec.ts`) para validar el flujo de registro. Durante la depuración se corrigieron la URL de registro, los selectores de formulario, la sintaxis de Playwright y un error tipográfico.
*   **Verificación del Estado del Servidor**: Se confirmó que el servidor de desarrollo de Next.js (`npm run dev`) se ejecuta.

### 3. Pruebas Ejecutadas y Resultados:

*   **Prueba de Carga del Formulario**: **PASA**. El test confirma que la página `/registro` se carga correctamente.
*   **Prueba de Registro de Turista**: **FALLA**. La prueba llena el formulario, pero falla en un punto específico.

### 4. Punto Exacto Donde Persiste el Error (Para Continuar la Depuración):

El problema actual está **100% localizado en el frontend**, específicamente en una **condición de carrera** dentro de la página de registro (`frontend/src/app/registro/page.tsx`).

*   **Qué sucede**: Cuando la prueba de Playwright selecciona la opción ""EXTRANJERO"" en el campo ""¿De dónde nos visitas?"", el campo de texto condicional ""País de Origen"" no aparece en la interfaz de usuario con la suficiente rapidez.
*   **Por qué sucede**: La prueba de Playwright se ejecuta más rápido de lo que la interfaz de React puede actualizarse y renderizar el nuevo campo. La prueba intenta buscar el campo `País de Origen` antes de que exista en el DOM, lo que causa un `TimeoutError`.
*   **Solución Propuesta**: La solución estándar es añadir una espera explícita en el test de Playwright, justo después de seleccionar la opción ""EXTRANJERO"", para darle tiempo al componente de React a renderizar el campo condicional. La línea a añadir sería:
    ```javascript
    await page.waitForSelector('input[name=""paisOrigen""]', { state: 'visible' });
    ```
Este `submit` entrega el código en un estado estable para que esta última corrección pueda ser aplicada y probada en un entorno controlado.

---
*PR created automatically by Jules for task [8782348844077737492](https://jules.google.com/task/8782348844077737492)*",closed,2025-10-04T23:23:46Z,2025-10-04T23:24:51Z,2025-10-04T23:24:47Z,,https://github.com/caminoshaciaelexitopersonal-oss/Turismo/pull/6,caminoshaciaelexitopersonal-oss/Turismo,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484214613,13,"Fix: Add 'In play, run(s)' for home runs in statcast","This commit addresses a style inconsistency in the statcast commentary. It ensures that the 'In play, run(s).' line is always printed before the result of a home run, improving the realism of the output. The statcast example snapshots have been updated to reflect this change.

---
*PR created automatically by Jules for task [9585654983279802404](https://jules.google.com/task/9585654983279802404)*",closed,2025-10-04T23:22:01Z,2025-10-04T23:23:24Z,2025-10-04T23:23:23Z,,https://github.com/davidfwatson/game-simulator/pull/13,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484214180,92,Fix seedling date calculation in AddToPlanModal,"This PR fixes a bug in the `AddToPlanModal` where switching the planting method to 'Seedling' did not correctly update the date fields. The logic has been corrected to clear irrelevant dates and select a proper anchor for recalculation, ensuring the dates are always accurate.

---
*PR created automatically by Jules for task [17747635900046390623](https://jules.google.com/task/17747635900046390623)*",closed,2025-10-04T23:21:03Z,2025-10-04T23:21:14Z,2025-10-04T23:21:14Z,,https://github.com/thisoldale/VeggieTable/pull/92,thisoldale/VeggieTable,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484213920,2,feat: Initial implementation of Helios PaaS MVP,"This commit introduces the Minimum Viable Product (MVP) for the Helios PaaS. It establishes the foundational architecture and core workflow for the platform.

The implementation includes:
- A Go-based API server that receives deployment requests and publishes them to a NATS message queue.
- A `build-worker` service that simulates building a container image from a git repository.
- An orchestration worker (`oal-worker`) that simulates deploying the built image.
- A simple command-line interface (CLI) to trigger the deployment workflow.
- The initial PostgreSQL database schema for managing platform entities.

The core workflow is event-driven, with services decoupled via NATS. This provides a solid, scalable foundation for future development.

---
*PR created automatically by Jules for task [16770288146892876651](https://jules.google.com/task/16770288146892876651)*",closed,2025-10-04T23:20:32Z,2025-10-05T00:22:02Z,2025-10-05T00:21:44Z,,https://github.com/SamyRai/rubock/pull/2,SamyRai/rubock,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484213111,14,"Refactor `paas/api.py`, `admin.py`, and `seller.py` into smaller modules","This change addresses the user's request to break down large, monolithic API files into smaller, more manageable modules. The primary focus of this commit is the refactoring of the `paas/api.py`, `paas/api/seller/seller.py`, and `paas/api/admin/admin.py` files.

Following the user's guidance, the `seller.py` and `admin.py` files have been completely broken down into a series of new, feature-focused modules under `paas/api/`. The new module structure (e.g., `seller_product`, `admin_reports`) mirrors the project's `doctype` organization, making the codebase more logical and easier to maintain.

Additionally, this change introduces shared `utils.py` files for common helper functions and refactors some generic functions from the main `api.py` into a new `system.py` module. All necessary `__init__.py` files have been added or restored to ensure proper package structure. The main `api.py` file has been updated to import from all the new modules, preserving the existing public API.

---
*PR created automatically by Jules for task [4102678469059102834](https://jules.google.com/task/4102678469059102834)*",closed,2025-10-04T23:18:49Z,2025-10-04T23:21:19Z,2025-10-04T23:21:19Z,,https://github.com/RendaniSinyage/rokct/pull/14,RendaniSinyage/rokct,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484212802,2,feat: Add direct link to original post in RSS feed,"This change adds a direct link to the original post in the RSS feed for each article, improving user experience by providing easy access to the source content.

---
*PR created automatically by Jules for task [7857544751445535637](https://jules.google.com/task/7857544751445535637)*",closed,2025-10-04T23:18:11Z,2025-10-04T23:19:25Z,2025-10-04T23:19:25Z,,https://github.com/kj-9/hacker-news-ja-summary/pull/2,kj-9/hacker-news-ja-summary,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484212674,1,Fix: Correct Scoped GlideAjax Calls in UI Pages,"This commit resolves a critical issue where the Planning Poker application's UI pages were unresponsive due to incorrect `GlideAjax` calls. The client-side scripts were not using the required scoped application name, preventing communication with the server-side `PlanningPokerAjax` script include. This fix updates all `GlideAjax` calls to the correct scoped name (`x_1447726_planni_0.PlanningPokerAjax`) in both the new `planning_poker_unified.js` and the legacy `voting_interface.html` files. Additionally, the outdated server-side `PlanningPokerAjax.js` has been replaced with the more robust and complete version from the user's provided XML data.

---
*PR created automatically by Jules for task [15202328636407078614](https://jules.google.com/task/15202328636407078614)*",closed,2025-10-04T23:17:52Z,2025-10-05T00:19:45Z,2025-10-05T00:19:45Z,,https://github.com/drew-mason/planning-poker-v2/pull/1,drew-mason/planning-poker-v2,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484212260,29,docs: update GDD with narrative mind map,"This change integrates a new Mermaid mind map into the Game Design Document, enhancing the character and theme descriptions to align with the new visual aid. A new appendix has been added to contain the mind map, and the table of contents has been updated accordingly.

---
*PR created automatically by Jules for task [15633403784327434721](https://jules.google.com/task/15633403784327434721)*",closed,2025-10-04T23:17:02Z,2025-10-04T23:20:06Z,2025-10-04T23:20:06Z,,https://github.com/simply-ministry/Milehigh.world/pull/29,simply-ministry/Milehigh.world,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484209399,12,Fix: Improve realism of statcast commentary,"This commit addresses several logic and style issues in the statcast commentary to improve its realism. It fixes bugs related to sacrifice flies and inning-ending groundouts, improves RBI commentary, and standardizes pitch names and casing.

---
*PR created automatically by Jules for task [1797379526819033331](https://jules.google.com/task/1797379526819033331)*",closed,2025-10-04T23:11:22Z,2025-10-04T23:11:51Z,2025-10-04T23:11:51Z,,https://github.com/davidfwatson/game-simulator/pull/12,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484209279,267,feat: Replace description fields with Rich Text Editor,"This change replaces all `Textarea` components used for ""description"" and ""courseDetails"" fields with a rich text editor, providing users with more formatting options. A reusable `RichTextEditorWrapper` component was created to encapsulate the Tiptap editor, and all relevant forms and views have been updated. All related tests have been updated to accommodate these changes.

---
*PR created automatically by Jules for task [10096480421877719721](https://jules.google.com/task/10096480421877719721)*",open,2025-10-04T23:11:09Z,2025-10-06T03:11:54Z,,,https://github.com/supersprinklesracing/preem-machine/pull/267,supersprinklesracing/preem-machine,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484208794,9,Fix: Resolve Startup Crash & Implement F1 Panel Redesign,"This commit resolves a critical startup crash and delivers a complete redesign of the F1 tab based on detailed user specifications. It also includes several other bug fixes and UI/UX enhancements.

Key Changes:
1.  **Critical Bug Fix:** Fixed a `ReferenceError` in `main.js` that prevented the application from starting. The `calculationService` is now correctly scoped as a class property, ensuring all components receive the correct instance during initialization.
2.  **F1 Panel Redesign:** The F1 tab has been transformed into a 'Component Cost' display panel that is dynamically linked to the state of the K4 accessories panel. This includes a complete overhaul of the HTML structure, new CSS styles for the grid layout, and new rendering logic in `right-panel-component.js` to display linked quantities and calculated costs based on fixed multipliers.
3.  **K2 & K5 Bug Fixes:**
    - The K2 confirmation dialog now correctly renders its 'Continue' and 'Cancel' buttons and behaves as a true modal dialog.
    - The K5 Dual mode validation logic now correctly prevents the user from exiting the mode if the selection rules (even number, adjacent pairs) are violated.
4.  **UI/UX Polish:**
    - The initial focus timing bug has been resolved, ensuring the cursor is reliably placed on startup.
    - The Light Filter multi-select bug has been fixed, allowing for a smooth single-click selection experience.
    - All remaining user-facing messages have been translated to English.

---
*PR created automatically by Jules for task [1906828776034502804](https://jules.google.com/task/1906828776034502804)*",closed,2025-10-04T23:10:13Z,2025-10-05T01:36:51Z,2025-10-04T23:20:09Z,,https://github.com/tmt371/ezrbquov571/pull/9,tmt371/ezrbquov571,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484208030,2,Feat: Replace image logo with styled text,"This commit replaces the image logo on the 'Coming Soon' page with a styled text logo as per the user's request. The new logo consists of two lines of text, 'PIZZA DOJO' and '2Go.com', styled with CSS to be large, bold, and centered, matching the existing cinematic theme of the page. Responsive styles are included for mobile devices.

---
*PR created automatically by Jules for task [11684150218252154919](https://jules.google.com/task/11684150218252154919)*",closed,2025-10-04T23:08:47Z,2025-10-04T23:11:51Z,2025-10-04T23:11:50Z,,https://github.com/klamb67-svg/pizzadojo2go/pull/2,klamb67-svg/pizzadojo2go,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484205022,17,Fix database integrity and HSNET uniqueness issues,"This PR addresses two critical backend errors: a `FOREIGN KEY constraint failed` error during project deletion and a `UNIQUE constraint failed` error on `keypad.hsnet` during project import.

**Changes:**

-   **Simplified Project Deletion:** The project deletion logic has been refactored to use SQLAlchemy's built-in cascade-on-delete functionality. This is more reliable and eliminates the manual, error-prone deletion sequence. I've configured the `KeypadButton` model to set its foreign keys to `NULL` if the associated `Circuito` or `Cena` is deleted, resolving the foreign key constraint violation.

-   **Scoped `hsnet` Uniqueness:** The `hsnet` identifier for `Keypad`s is now unique *per project* instead of globally. This was achieved by adding a `projeto_id` to the `Keypad` model and updating the database constraint. All API endpoints that handle `Keypad` or `Modulo` creation/updates have been modified to enforce this new project-scoped rule, fixing the import issue.

These changes make the application more robust and align the database constraints with the intended business logic.

---
*PR created automatically by Jules for task [16013238590884771394](https://jules.google.com/task/16013238590884771394)*",closed,2025-10-04T23:03:30Z,2025-10-04T23:07:51Z,2025-10-04T23:03:41Z,,https://github.com/devprbtt/devprbtt-roehn-project-manager-react/pull/17,devprbtt/devprbtt-roehn-project-manager-react,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484203978,808,Fix Web UI Restart After mDNS Initialization,"This commit refactors the mDNS startup logic in the main loop to prevent the web server from becoming unresponsive.

The previous implementation attempted to stop the web server, disconnect MQTT, start mDNS, and reconnect to MQTT in a single, monolithic block. This could cause the system to hang, preventing the web server from restarting.

The new logic decouples these actions. It stops the required services, attempts to start mDNS, and then sets a flag (`webServerRestartRequired`). The main loop's existing state management now handles restarting the web server and MQTT client in subsequent, non-blocking iterations, making the process more robust and preventing the UI from becoming inaccessible.

---
*PR created automatically by Jules for task [7947552807409006579](https://jules.google.com/task/7947552807409006579)*",closed,2025-10-04T23:01:45Z,2025-10-04T23:02:01Z,2025-10-04T23:02:00Z,,https://github.com/rananna/back-to-the-future-timecircuits/pull/808,rananna/back-to-the-future-timecircuits,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484203303,6,feat: Enable scrolling within side panels,"This patch enables vertical scrolling within the side panels by adding the `overflow-y-auto` class to their container divs in `App.tsx`, ensuring the main header remains fixed as the page itself does not scroll.

---
*PR created automatically by Jules for task [9268247722000202279](https://jules.google.com/task/9268247722000202279)*",closed,2025-10-04T23:00:25Z,2025-10-05T00:41:32Z,2025-10-05T00:41:25Z,,https://github.com/NB2030/Ui-GameCard-Forge/pull/6,NB2030/Ui-GameCard-Forge,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484203140,5,Feat: Make artist and album names clickable links,"This change makes the artist and album names on the player page clickable links.

- The artist link navigates to the 'Artists' tab in the music library and filters by the artist's name.
- The album link navigates to the 'Files' tab in the music library and searches for the album's name.

To support this, the `init` functions in `music_library_artists.rs` and `music_library_files.rs` were modified to handle a `search` query parameter from the URL.

---
*PR created automatically by Jules for task [5749458096719973191](https://jules.google.com/task/5749458096719973191)*",closed,2025-10-04T23:00:09Z,2025-10-05T11:36:00Z,2025-10-05T11:36:00Z,,https://github.com/ljufa/rsplayer/pull/5,ljufa/rsplayer,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484202786,266,feat: Display current and upcoming preems on the homepage,"This change extends the UI on Home.tsx to show all current and upcoming preems at the top of the page. It introduces a new `PreemsDisplay` component that uses the `ContentCard` base component to render the preems. The data fetching logic has been updated to query for all preems with a race start date in the future, and a new Firestore index has been added to support this query.

---
*PR created automatically by Jules for task [668325944815614036](https://jules.google.com/task/668325944815614036)*",closed,2025-10-04T22:59:27Z,2025-10-05T04:24:40Z,2025-10-05T04:24:40Z,,https://github.com/supersprinklesracing/preem-machine/pull/266,supersprinklesracing/preem-machine,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484202749,3306,Jules PR,"Jules PR

---
*PR created automatically by Jules for task [8473073478946052443](https://jules.google.com/task/8473073478946052443)*",open,2025-10-04T22:59:22Z,2025-10-04T22:59:32Z,,,https://github.com/open-wa/wa-automate-nodejs/pull/3306,open-wa/wa-automate-nodejs,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484199743,11,Improve Statcast Realism and Correct RBI Logic,"This change addresses several issues with the Statcast output to improve its realism, based on user feedback. The following key fixes and improvements have been implemented:

1.  **Sacrifice Fly Logic:** The logic in `_handle_batted_ball_out` has been corrected to ensure a sacrifice fly cannot be recorded as the third out of an inning.

2.  **RBI Attribution:** The RBI logic has been significantly improved. RBIs are no longer credited on plays where a fielding error occurs. Additionally, RBIs are now correctly awarded for productive outs, such as sacrifice flies and groundouts that score a run without a double play.

3.  **Statcast Formatting:** The formatting of the Statcast output has been standardized. Pitch names are now consistently capitalized (e.g., ""Four-Seam Fastball""), and the output for plays involving errors is more descriptive and aligned with the user's suggestions.


---
*PR created automatically by Jules for task [14627950549017854940](https://jules.google.com/task/14627950549017854940)*",closed,2025-10-04T22:52:53Z,2025-10-04T22:53:21Z,2025-10-04T22:53:20Z,,https://github.com/davidfwatson/game-simulator/pull/11,davidfwatson/game-simulator,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
